"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Lloguer_mitja","Preu"
2017,"2",6,"GrÃ cia",31,"la Vila de GrÃ cia","Lloguer mitjÃ  mensual (Euros/mes)",852.57
2017,"2",6,"GrÃ cia",32,"el Camp d'en Grassot i GrÃ cia Nova","Lloguer mitjÃ  mensual (Euros/mes)",872.41
2017,"2",7,"Horta-GuinardÃ³",33,"el Baix GuinardÃ³","Lloguer mitjÃ  mensual (Euros/mes)",756.13
2017,"2",7,"Horta-GuinardÃ³",34,"Can BarÃ³","Lloguer mitjÃ  mensual (Euros/mes)",710.18
2017,"2",7,"Horta-GuinardÃ³",35,"el GuinardÃ³","Lloguer mitjÃ  mensual (Euros/mes)",722.28
2017,"2",7,"Horta-GuinardÃ³",36,"la Font d'en Fargues","Lloguer mitjÃ  mensual (Euros/mes)",721.47
2017,"2",7,"Horta-GuinardÃ³",37,"el Carmel","Lloguer mitjÃ  mensual (Euros/mes)",597.58
2017,"2",7,"Horta-GuinardÃ³",38,"la Teixonera","Lloguer mitjÃ  mensual (Euros/mes)",671.85
2017,"2",7,"Horta-GuinardÃ³",39,"Sant GenÃ­s dels Agudells","Lloguer mitjÃ  mensual (Euros/mes)",680.8
2017,"2",7,"Horta-GuinardÃ³",40,"Montbau","Lloguer mitjÃ  mensual (Euros/mes)",677.09
2017,"2",7,"Horta-GuinardÃ³",41,"la Vall d'Hebron","Lloguer mitjÃ  mensual (Euros/mes)",819.11
2017,"2",7,"Horta-GuinardÃ³",42,"la Clota","Lloguer mitjÃ  mensual (Euros/mes)",NA
2017,"2",7,"Horta-GuinardÃ³",43,"Horta","Lloguer mitjÃ  mensual (Euros/mes)",708.69
2017,"2",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Lloguer mitjÃ  mensual (Euros/mes)",699.81
2017,"2",8,"Nou Barris",45,"Porta","Lloguer mitjÃ  mensual (Euros/mes)",640.95
2017,"2",8,"Nou Barris",46,"el TurÃ³ de la Peira","Lloguer mitjÃ  mensual (Euros/mes)",600.84
2017,"2",8,"Nou Barris",47,"Can Peguera","Lloguer mitjÃ  mensual (Euros/mes)",407.22
2017,"2",8,"Nou Barris",48,"la Guineueta","Lloguer mitjÃ  mensual (Euros/mes)",632.43
2017,"2",8,"Nou Barris",49,"Canyelles","Lloguer mitjÃ  mensual (Euros/mes)",677.5
2017,"2",8,"Nou Barris",50,"les Roquetes","Lloguer mitjÃ  mensual (Euros/mes)",505.97
2017,"2",8,"Nou Barris",51,"Verdun","Lloguer mitjÃ  mensual (Euros/mes)",579.67
2017,"2",8,"Nou Barris",52,"la Prosperitat","Lloguer mitjÃ  mensual (Euros/mes)",617.61
2017,"2",8,"Nou Barris",53,"la Trinitat Nova","Lloguer mitjÃ  mensual (Euros/mes)",533.3
2017,"2",8,"Nou Barris",54,"Torre BarÃ³","Lloguer mitjÃ  mensual (Euros/mes)",NA
2017,"2",8,"Nou Barris",55,"Ciutat Meridiana","Lloguer mitjÃ  mensual (Euros/mes)",436.17
2017,"2",8,"Nou Barris",56,"Vallbona","Lloguer mitjÃ  mensual (Euros/mes)",302.52
2017,"2",9,"Sant Andreu",57,"la Trinitat Vella","Lloguer mitjÃ  mensual (Euros/mes)",434.91
2017,"2",9,"Sant Andreu",58,"BarÃ³ de Viver","Lloguer mitjÃ  mensual (Euros/mes)",NA
2017,"2",9,"Sant Andreu",59,"el Bon Pastor","Lloguer mitjÃ  mensual (Euros/mes)",647.69
2017,"2",9,"Sant Andreu",60,"Sant Andreu","Lloguer mitjÃ  mensual (Euros/mes)",728.09
2017,"2",9,"Sant Andreu",61,"la Sagrera","Lloguer mitjÃ  mensual (Euros/mes)",656.71
2017,"2",9,"Sant Andreu",62,"el CongrÃ©s i els Indians","Lloguer mitjÃ  mensual (Euros/mes)",724.28
2017,"2",9,"Sant Andreu",63,"Navas","Lloguer mitjÃ  mensual (Euros/mes)",783.88
2017,"2",10,"Sant MartÃ­",64,"el Camp de l'Arpa del Clot","Lloguer mitjÃ  mensual (Euros/mes)",765.74
2017,"2",10,"Sant MartÃ­",65,"el Clot","Lloguer mitjÃ  mensual (Euros/mes)",740.91
2017,"2",10,"Sant MartÃ­",66,"el Parc i la Llacuna del Poblenou","Lloguer mitjÃ  mensual (Euros/mes)",907.14
2017,"2",10,"Sant MartÃ­",67,"la Vila OlÃ­mpica del Poblenou","Lloguer mitjÃ  mensual (Euros/mes)",1345.63
2017,"2",10,"Sant MartÃ­",68,"el Poblenou","Lloguer mitjÃ  mensual (Euros/mes)",899.89
2017,"2",10,"Sant MartÃ­",69,"Diagonal Mar i el Front MarÃ­tim del Poblenou","Lloguer mitjÃ  mensual (Euros/mes)",965.36
2017,"2",10,"Sant MartÃ­",70,"el BesÃ²s i el Maresme","Lloguer mitjÃ  mensual (Euros/mes)",606.61
2017,"2",10,"Sant MartÃ­",71,"ProvenÃ§als del Poblenou","Lloguer mitjÃ  mensual (Euros/mes)",941.16
2017,"2",10,"Sant MartÃ­",72,"Sant MartÃ­ de ProvenÃ§als","Lloguer mitjÃ  mensual (Euros/mes)",750.71
2017,"2",10,"Sant MartÃ­",73,"la Verneda i la Pau","Lloguer mitjÃ  mensual (Euros/mes)",671.87
2017,"3",1,"Ciutat Vella",1,"el Raval","Lloguer mitjÃ  mensual (Euros/mes)",764.85
2017,"3",1,"Ciutat Vella",2,"el Barri GÃ²tic","Lloguer mitjÃ  mensual (Euros/mes)",1028.49
2017,"3",1,"Ciutat Vella",3,"la Barceloneta","Lloguer mitjÃ  mensual (Euros/mes)",758.18
2017,"3",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Lloguer mitjÃ  mensual (Euros/mes)",927.16
2017,"3",2,"Eixample",5,"el Fort Pienc","Lloguer mitjÃ  mensual (Euros/mes)",933.54
2017,"3",2,"Eixample",6,"la Sagrada FamÃ­lia","Lloguer mitjÃ  mensual (Euros/mes)",906.78
2017,"3",2,"Eixample",7,"la Dreta de l'Eixample","Lloguer mitjÃ  mensual (Euros/mes)",1179.11
2017,"3",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Lloguer mitjÃ  mensual (Euros/mes)",1098.21
2017,"3",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Lloguer mitjÃ  mensual (Euros/mes)",950.15
2017,"3",2,"Eixample",10,"Sant Antoni","Lloguer mitjÃ  mensual (Euros/mes)",922.46
2017,"3",3,"Sants-MontjuÃ¯c",11,"el Poble Sec","Lloguer mitjÃ  mensual (Euros/mes)",759.87
2017,"3",3,"Sants-MontjuÃ¯c",12,"la Marina del Prat Vermell","Lloguer mitjÃ  mensual (Euros/mes)",NA
2017,"3",3,"Sants-MontjuÃ¯c",13,"la Marina de Port","Lloguer mitjÃ  mensual (Euros/mes)",711.93
2017,"3",3,"Sants-MontjuÃ¯c",14,"la Font de la Guatlla","Lloguer mitjÃ  mensual (Euros/mes)",817.64
2017,"3",3,"Sants-MontjuÃ¯c",15,"Hostafrancs","Lloguer mitjÃ  mensual (Euros/mes)",777.64
2017,"3",3,"Sants-MontjuÃ¯c",16,"la Bordeta","Lloguer mitjÃ  mensual (Euros/mes)",861.69
2017,"3",3,"Sants-MontjuÃ¯c",17,"Sants - Badal","Lloguer mitjÃ  mensual (Euros/mes)",796.5
2017,"3",3,"Sants-MontjuÃ¯c",18,"Sants","Lloguer mitjÃ  mensual (Euros/mes)",812.48
2017,"3",4,"Les Corts",19,"les Corts","Lloguer mitjÃ  mensual (Euros/mes)",1013.57
2017,"3",4,"Les Corts",20,"la Maternitat i Sant Ramon","Lloguer mitjÃ  mensual (Euros/mes)",970.71
2017,"3",4,"Les Corts",21,"Pedralbes","Lloguer mitjÃ  mensual (Euros/mes)",1882.42
2017,"3",5,"SarriÃ -Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Lloguer mitjÃ  mensual (Euros/mes)",1360.42
2017,"3",5,"SarriÃ -Sant Gervasi",23,"SarriÃ ","Lloguer mitjÃ  mensual (Euros/mes)",1364.01
2017,"3",5,"SarriÃ -Sant Gervasi",24,"les Tres Torres","Lloguer mitjÃ  mensual (Euros/mes)",1757
2017,"3",5,"SarriÃ -Sant Gervasi",25,"Sant Gervasi - la Bonanova","Lloguer mitjÃ  mensual (Euros/mes)",1324.4
2017,"3",5,"SarriÃ -Sant Gervasi",26,"Sant Gervasi - Galvany","Lloguer mitjÃ  mensual (Euros/mes)",1377.82
2017,"3",5,"SarriÃ -Sant Gervasi",27,"el Putxet i el FarrÃ³","Lloguer mitjÃ  mensual (Euros/mes)",962.41
2017,"3",6,"GrÃ cia",28,"Vallcarca i els Penitents","Lloguer mitjÃ  mensual (Euros/mes)",912.51
2017,"3",6,"GrÃ cia",29,"el Coll","Lloguer mitjÃ  mensual (Euros/mes)",799.44
2017,"3",6,"GrÃ cia",30,"la Salut","Lloguer mitjÃ  mensual (Euros/mes)",804.26
2017,"3",6,"GrÃ cia",31,"la Vila de GrÃ cia","Lloguer mitjÃ  mensual (Euros/mes)",867.94
2017,"3",6,"GrÃ cia",32,"el Camp d'en Grassot i GrÃ cia Nova","Lloguer mitjÃ  mensual (Euros/mes)",880
2017,"3",7,"Horta-GuinardÃ³",33,"el Baix GuinardÃ³","Lloguer mitjÃ  mensual (Euros/mes)",804.26
2017,"3",7,"Horta-GuinardÃ³",34,"Can BarÃ³","Lloguer mitjÃ  mensual (Euros/mes)",698.03
2017,"3",7,"Horta-GuinardÃ³",35,"el GuinardÃ³","Lloguer mitjÃ  mensual (Euros/mes)",739.68
2017,"3",7,"Horta-GuinardÃ³",36,"la Font d'en Fargues","Lloguer mitjÃ  mensual (Euros/mes)",922.75
2017,"3",7,"Horta-GuinardÃ³",37,"el Carmel","Lloguer mitjÃ  mensual (Euros/mes)",610.13
2017,"3",7,"Horta-GuinardÃ³",38,"la Teixonera","Lloguer mitjÃ  mensual (Euros/mes)",643.74
2017,"3",7,"Horta-GuinardÃ³",39,"Sant GenÃ­s dels Agudells","Lloguer mitjÃ  mensual (Euros/mes)",713.38
2017,"3",7,"Horta-GuinardÃ³",40,"Montbau","Lloguer mitjÃ  mensual (Euros/mes)",749
2017,"3",7,"Horta-GuinardÃ³",41,"la Vall d'Hebron","Lloguer mitjÃ  mensual (Euros/mes)",805.87
2017,"3",7,"Horta-GuinardÃ³",42,"la Clota","Lloguer mitjÃ  mensual (Euros/mes)",NA
2017,"3",7,"Horta-GuinardÃ³",43,"Horta","Lloguer mitjÃ  mensual (Euros/mes)",704.57
2017,"3",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Lloguer mitjÃ  mensual (Euros/mes)",750.43
2017,"3",8,"Nou Barris",45,"Porta","Lloguer mitjÃ  mensual (Euros/mes)",670.43
2017,"3",8,"Nou Barris",46,"el TurÃ³ de la Peira","Lloguer mitjÃ  mensual (Euros/mes)",613.8
2017,"3",8,"Nou Barris",47,"Can Peguera","Lloguer mitjÃ  mensual (Euros/mes)",NA
2017,"3",8,"Nou Barris",48,"la Guineueta","Lloguer mitjÃ  mensual (Euros/mes)",625.23
2017,"3",8,"Nou Barris",49,"Canyelles","Lloguer mitjÃ  mensual (Euros/mes)",701.5
2017,"3",8,"Nou Barris",50,"les Roquetes","Lloguer mitjÃ  mensual (Euros/mes)",560.56
2017,"3",8,"Nou Barris",51,"Verdun","Lloguer mitjÃ  mensual (Euros/mes)",593.64
2017,"3",8,"Nou Barris",52,"la Prosperitat","Lloguer mitjÃ  mensual (Euros/mes)",625.66
2017,"3",8,"Nou Barris",53,"la Trinitat Nova","Lloguer mitjÃ  mensual (Euros/mes)",538.45
2017,"3",8,"Nou Barris",54,"Torre BarÃ³","Lloguer mitjÃ  mensual (Euros/mes)",463.17
2017,"3",8,"Nou Barris",55,"Ciutat Meridiana","Lloguer mitjÃ  mensual (Euros/mes)",423.09
2017,"3",8,"Nou Barris",56,"Vallbona","Lloguer mitjÃ  mensual (Euros/mes)",NA
2017,"3",9,"Sant Andreu",57,"la Trinitat Vella","Lloguer mitjÃ  mensual (Euros/mes)",532.33
2017,"3",9,"Sant Andreu",58,"BarÃ³ de Viver","Lloguer mitjÃ  mensual (Euros/mes)",NA
2017,"3",9,"Sant Andreu",59,"el Bon Pastor","Lloguer mitjÃ  mensual (Euros/mes)",653.72
2017,"3",9,"Sant Andreu",60,"Sant Andreu","Lloguer mitjÃ  mensual (Euros/mes)",744.73
2017,"3",9,"Sant Andreu",61,"la Sagrera","Lloguer mitjÃ  mensual (Euros/mes)",692.49
2017,"3",9,"Sant Andreu",62,"el CongrÃ©s i els Indians","Lloguer mitjÃ  mensual (Euros/mes)",761.19
2017,"3",9,"Sant Andreu",63,"Navas","Lloguer mitjÃ  mensual (Euros/mes)",790.19
2017,"3",10,"Sant MartÃ­",64,"el Camp de l'Arpa del Clot","Lloguer mitjÃ  mensual (Euros/mes)",797.7
2017,"3",10,"Sant MartÃ­",65,"el Clot","Lloguer mitjÃ  mensual (Euros/mes)",775.27
2017,"3",10,"Sant MartÃ­",66,"el Parc i la Llacuna del Poblenou","Lloguer mitjÃ  mensual (Euros/mes)",905.24
2017,"3",10,"Sant MartÃ­",67,"la Vila OlÃ­mpica del Poblenou","Lloguer mitjÃ  mensual (Euros/mes)",1189.26
2017,"3",10,"Sant MartÃ­",68,"el Poblenou","Lloguer mitjÃ  mensual (Euros/mes)",917.87
2017,"3",10,"Sant MartÃ­",69,"Diagonal Mar i el Front MarÃ­tim del Poblenou","Lloguer mitjÃ  mensual (Euros/mes)",1093.34
2017,"3",10,"Sant MartÃ­",70,"el BesÃ²s i el Maresme","Lloguer mitjÃ  mensual (Euros/mes)",625.13
2017,"3",10,"Sant MartÃ­",71,"ProvenÃ§als del Poblenou","Lloguer mitjÃ  mensual (Euros/mes)",933.9
2017,"3",10,"Sant MartÃ­",72,"Sant MartÃ­ de ProvenÃ§als","Lloguer mitjÃ  mensual (Euros/mes)",776.09
2017,"3",10,"Sant MartÃ­",73,"la Verneda i la Pau","Lloguer mitjÃ  mensual (Euros/mes)",711.99
2017,"4",1,"Ciutat Vella",1,"el Raval","Lloguer mitjÃ  mensual (Euros/mes)",776.73
2017,"4",1,"Ciutat Vella",2,"el Barri GÃ²tic","Lloguer mitjÃ  mensual (Euros/mes)",993.16
2017,"4",1,"Ciutat Vella",3,"la Barceloneta","Lloguer mitjÃ  mensual (Euros/mes)",766.03
2017,"4",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Lloguer mitjÃ  mensual (Euros/mes)",914.78
2017,"4",2,"Eixample",5,"el Fort Pienc","Lloguer mitjÃ  mensual (Euros/mes)",910.78
2017,"4",2,"Eixample",6,"la Sagrada FamÃ­lia","Lloguer mitjÃ  mensual (Euros/mes)",877.02
2017,"4",2,"Eixample",7,"la Dreta de l'Eixample","Lloguer mitjÃ  mensual (Euros/mes)",1225.08
2017,"4",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Lloguer mitjÃ  mensual (Euros/mes)",1081.29
2017,"4",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Lloguer mitjÃ  mensual (Euros/mes)",957
